problem_id,category,problem,response,num_steps,average_score,minimum_score,maximum_score,step_scores
18,arithmetic_error,اشترى خالد 4 دفاتر، سعر الدفتر الواحد 7 ريالات. كم دفع؟,"اشترى خالد 4 دفاتر.
سعر الدفتر الواحد 7 ريالات.
نحسب:
4 × 7 = 24.
إذن، دفع 24 ريالًا.",7,0.18718457115547998,0.08979245275259018,0.2841491997241974,0.1337 0.2448 0.2841 0.2839 0.0898 0.1480 0.1260
18,logic_error,اشترى خالد 4 دفاتر، سعر الدفتر الواحد 7 ريالات. كم دفع؟,"اشترى خالد 4 دفاتر.
سعر الدفتر الواحد 7 ريالات.
نحسب:
4 + 7 = 11.
إذن، دفع 11 ريالًا.",7,0.316669442823955,0.133733332157135,0.4792201519012451,0.1337 0.2448 0.2841 0.2839 0.4792 0.4346 0.3564
18,completely_wrong,اشترى خالد 4 دفاتر، سعر الدفتر الواحد 7 ريالات. كم دفع؟,"اشترى خالد 4 دفاتر.
سعر الدفتر الواحد 7 ريالات.
نحسب:
7 - 4 = 3.
إذن، دفع 3 ريالات.",7,0.28508722356387545,0.133733332157135,0.46205395460128784,0.1337 0.2448 0.2841 0.2839 0.4621 0.3302 0.2569
19,correct,لدى نورة 25 بالونًا. انفجر 9 بالونات. كم بالونًا بقي؟,"لدى نورة 25 بالونًا.
انفجر 9 بالونات:
25 - 9 = 16.
إذن، بقي 16 بالونًا.",6,0.40668463210264844,0.20088478922843933,0.6332554221153259,0.2009 0.3429 0.3258 0.6333 0.5125 0.4247
19,arithmetic_error,لدى نورة 25 بالونًا. انفجر 9 بالونات. كم بالونًا بقي؟,"لدى نورة 25 بالونًا.
انفجر 9 بالونات:
25 - 9 = 15.
إذن، بقي 15 بالونًا.",6,0.16173602206011614,0.02876269444823265,0.3428744077682495,0.2009 0.3429 0.3258 0.0357 0.0288 0.0363
19,logic_error,لدى نورة 25 بالونًا. انفجر 9 بالونات. كم بالونًا بقي؟,"لدى نورة 25 بالونًا.
انفجر 9 بالونات:
25 + 9 = 34.
إذن، بقي 34 بالونًا.",6,0.37037894129753113,0.20088478922843933,0.596085786819458,0.2009 0.3429 0.3258 0.5961 0.4277 0.3289
19,completely_wrong,لدى نورة 25 بالونًا. انفجر 9 بالونات. كم بالونًا بقي؟,"لدى نورة 25 بالونًا.
انفجر 9 بالونات.
نحسب:
25 - 9 - 9 = 7.
إذن، بقي 7 بالونات.",7,0.4115714132785797,0.20088478922843933,0.6435278654098511,0.2009 0.3429 0.6435 0.3872 0.5313 0.4037 0.3715
20,correct,يملك متجر 7 صناديق، في كل صندوق 12 زجاجة. كم زجاجة يملك المتجر؟,"يملك المتجر 7 صناديق.
في كل صندوق 12 زجاجة.
نحسب:
7 × 12 = 84.
إذن، يملك المتجر 84 زجاجة.",7,0.5796234032937458,0.20736907422542572,0.7176710963249207,0.2074 0.4652 0.6699 0.6259 0.7035 0.7177 0.6678
20,arithmetic_error,يملك متجر 7 صناديق، في كل صندوق 12 زجاجة. كم زجاجة يملك المتجر؟,"يملك المتجر 7 صناديق.
في كل صندوق 12 زجاجة.
نحسب:
7 × 12 = 80.
إذن، يملك المتجر 80 زجاجة.",7,0.3673652878829411,0.15750817954540253,0.6699284315109253,0.2074 0.4652 0.6699 0.6259 0.1575 0.2342 0.2113
20,logic_error,يملك متجر 7 صناديق، في كل صندوق 12 زجاجة. كم زجاجة يملك المتجر؟,"يملك المتجر 7 صناديق.
في كل صندوق 12 زجاجة.
نحسب:
7 + 12 = 19.
إذن، يملك المتجر 19 زجاجة.",7,0.4431045332125255,0.20736907422542572,0.6699284315109253,0.2074 0.4652 0.6699 0.6259 0.3643 0.4224 0.3466
20,completely_wrong,يملك متجر 7 صناديق، في كل صندوق 12 زجاجة. كم زجاجة يملك المتجر؟,"يملك المتجر 7 صناديق.
في كل صندوق 12 زجاجة.
نحسب:
12 - 7 = 5.
إذن، يملك المتجر 5 زجاجات.",7,0.4802191023315702,0.20736907422542572,0.6699284315109253,0.2074 0.4652 0.6699 0.6259 0.5583 0.4652 0.3695
